timestamp,open,high,low,close,volume
2019-04-18,67.5000,68.0000,66.8000,67.6000,66788843
2019-04-12,66.5500,67.0000,66.3000,66.9000,78572284
2019-04-04,64.1500,66.9500,64.1000,66.5000,122224543
2019-03-29,63.8500,64.1000,63.6500,63.9000,111444761
2019-03-22,64.9500,65.4000,64.3000,64.7500,82276220
2019-03-15,64.2500,65.1000,64.1000,64.8500,87738374
2019-03-08,64.1000,65.2000,63.9000,64.2500,149939896
2019-03-01,64.5000,64.8000,63.6000,64.2000,145664662
2019-02-22,67.0500,68.0000,64.2000,64.4000,238215232
2019-02-15,65.8000,67.4000,65.6000,66.3500,92151207
2019-02-08,65.1000,65.9500,65.1000,65.8500,11037829
2019-02-04,65.7000,66.1000,65.6500,65.9500,12018093
2019-02-01,65.9000,66.9500,65.4500,66.1000,83756343
2019-01-25,65.6000,65.9000,64.8000,65.9000,66988045
2019-01-18,64.8000,65.5000,64.4000,65.3500,65735253
2019-01-11,65.2500,66.0000,64.1500,65.4000,84865812
2019-01-04,64.7500,64.8500,63.0500,64.3500,47849737
2018-12-28,64.4000,64.9000,63.5000,63.7500,24417891
2018-12-24,64.2000,64.2500,63.7500,64.1500,5543914
2018-12-21,64.9000,64.9000,63.1000,64.5500,56875972
2018-12-14,63.3000,65.2000,63.0500,64.1000,79960613
2018-12-07,67.6000,68.2500,63.7000,63.7000,133848300
2018-11-30,66.3000,67.8500,66.0500,66.9000,73641096
2018-11-23,65.9000,66.3500,64.3000,65.9000,56335292
2018-11-16,64.5000,66.2000,63.7000,66.2000,64751978
2018-11-09,65.4000,66.6500,64.6500,64.6500,92882064
2018-11-02,60.8500,66.7500,60.6500,66.4000,179070771
2018-10-26,63.5500,64.4000,60.3500,60.5000,169986669
2018-10-19,65.4000,65.4500,63.1000,63.8500,131862336
2018-10-12,68.2000,68.7500,65.3500,66.0500,141878796
2018-10-05,68.0000,69.2000,66.6000,68.4500,71224760
2018-09-28,68.9500,70.2000,68.8500,69.2000,52537026
2018-09-21,67.6000,69.7500,67.1000,69.7500,85822062
2018-09-14,66.8500,68.2000,66.1000,67.9000,115194947
2018-09-07,68.4000,68.9500,66.7500,67.2000,118269331
2018-08-31,69.5500,70.7500,68.8000,68.8500,86121501
